game_id,home_team_x,away_team_x,posteam_x,Total_EPA_x,Total_Yards_Gained_x,Air_Yards_x,Turnovers_x,Total_Rush_Attempts_x,Total_Pass_Attempts_x,total_away_score_x,total_home_score_x,Winner_x,MA_EPA_x,MA_yards_gained_x,MA_air_yards_x,MA_turnovers_x,MA_rush_attempts_x,MA_pass_attempts_x,home_team_y,away_team_y,posteam_y,Total_EPA_y,Total_Yards_Gained_y,Air_Yards_y,Turnovers_y,Total_Rush_Attempts_y,Total_Pass_Attempts_y,total_away_score_y,total_home_score_y,Winner_y,MA_EPA_y,MA_yards_gained_y,MA_air_yards_y,MA_turnovers_y,MA_rush_attempts_y,MA_pass_attempts_y
2018110404,MIA,NYJ,NYJ,-23.42091197,282,329,4,21,43,12,6,Away,-2.116341585,339,283,2,30.5,32.5,MIA,NYJ,MIA,-12.77949286,168,168,0,27,28,12,6,Away,1.054971063,383,302,1.75,24.25,39.5
2018110405,MIN,DET,DET,-13.04368284,209,170,1,24,46,23,9,Away,12.887673,358,223,1,24.25,32,MIN,DET,MIN,1.701106087,283,131,2,23,23,23,9,Away,-1.794570375,380,268,1.25,25.25,40.5
2018110406,WAS,ATL,ATL,27.89836982,491,235,1,24,40,14,38,Home,12.39477227,414,372,0.5,21.25,44.5,WAS,ATL,WAS,4.870821781,366,386,1,15,49,14,38,Home,1.166153289,309,282,1,27.75,35
2018110407,DEN,HOU,HOU,1.145772958,290,159,0,33,28,17,19,Home,0.553918656,344,227,1.5,31.75,30.75,DEN,HOU,DEN,0.960455158,348,249,1,20,44,17,19,Home,0.320593971,378,292,1.25,24,40.5
2018110408,SEA,LAC,LAC,7.790635803,375,288,0,22,29,17,25,Home,10.73702052,393,225,0.5,27.5,29.75,SEA,LAC,SEA,1.177372457,356,234,1,32,43,17,25,Home,10.73939157,371,196,0.25,36.25,23.5
2018110409,NO,LA,LA,14.98794697,485,351,1,19,41,45,35,Away,12.42626216,417,282,0.75,35,33.25,NO,LA,NO,27.86917652,487,340,1,34,36,45,35,Away,15.47889194,361,177,0.75,33.25,30.25
2018110410,NE,GB,GB,3.671484687,367,397,1,25,44,31,17,Away,4.146628536,456,378,1.25,23,45.5,NE,GB,NE,15.71172131,433,264,0,31,38,31,17,Away,10.83409208,426,296,1.5,28.25,41.5
2018110500,DAL,TEN,TEN,6.42672755,340,216,2,36,33,14,28,Home,0.266053395,278,231,1.25,23.5,33.75,DAL,TEN,DAL,-5.611534922,297,225,2,19,37,14,28,Home,5.901759726,351,271,1,32,32.5
2018110800,PIT,CAR,CAR,-9.119314605,242,152,2,22,34,51,21,Away,12.69358352,379,242,0.5,25,35.5,PIT,CAR,PIT,29.3594745,457,121,0,30,28,51,21,Away,15.59536156,420,311,0.75,27,40.5
2018111100,CHI,DET,DET,-7.387353151,305,348,3,24,50,34,22,Away,5.057249703,315,208,1.25,25.25,35.25,CHI,DET,CHI,8.304005436,404,339,0,22,32,34,22,Away,1.354185387,376,345,1.5,28.75,34.25
2018111101,CIN,NO,NO,35.28752463,509,147,0,47,27,14,51,Home,18.364259,385,198,1,33.75,30.5,CIN,NO,CIN,-6.95117221,284,196,2,16,27,14,51,Home,-0.775282966,312,310,0.5,21.25,37
2018111102,CLE,ATL,ATL,3.90987913,382,248,2,19,55,28,16,Away,14.39966652,413,323,0.75,21.25,43.75,CLE,ATL,CLE,18.33912355,427,164,1,29,21,28,16,Away,-8.682253874,312,348,1,22.5,44.5
2018111103,GB,MIA,MIA,-9.021624913,294,232,3,23,43,31,12,Away,1.32047256,350,293,1,25.5,37,GB,MIA,GB,13.2969865,377,193,0,25,30,31,12,Away,4.912706491,442,372,1,21.25,46
2018111104,IND,JAX,JAX,14.04316903,415,146,1,34,39,29,26,Away,-11.71966123,325,342,2.75,18.5,46.75,IND,JAX,IND,13.31093829,368,237,1,24,29,29,26,Away,10.89402547,427,302,1.75,30.5,39.5
2018111105,KC,ARI,ARI,-6.15072359,260,289,2,25,44,26,14,Away,-17.42967582,258,266,2.25,21.25,37.5,KC,ARI,KC,13.95703683,330,204,0,23,34,26,14,Away,19.88015487,459,279,1.25,22,36.75
2018111106,NYJ,BUF,BUF,20.14022837,451,318,0,46,27,10,41,Home,-23.24167618,282,272,3.25,24,40.5,NYJ,BUF,NYJ,-20.57788278,199,185,2,18,37,10,41,Home,-11.53829848,281,316,2.5,26.25,37.5
2018111107,TB,WAS,WAS,6.953789782,286,226,0,25,30,3,16,Home,3.57526307,329,290,0.75,27,36.5,TB,WAS,TB,-12.23874622,501,431,4,24,43,3,16,Home,5.297765145,461,501,3.25,25,50.25
2018111108,TEN,NE,NE,-9.224637062,284,351,0,19,46,34,10,Away,10.67493966,425,291,1,30.25,40,TEN,NE,TEN,15.96546349,385,280,0,36,27,34,10,Away,-0.20708963,264,180,1.5,27,30.5
2018111109,OAK,LAC,LAC,8.380061899,335,233,1,26,27,6,20,Home,13.40695457,395,231,0.25,26.25,26.75,OAK,LAC,OAK,-5.49588603,317,208,1,22,41,6,20,Home,-7.455179342,265,157,1.25,18.25,33.25
2018111110,LA,SEA,SEA,15.83493042,414,217,1,34,30,36,31,Away,12.55015448,377,221,0.5,35.75,27.25,LA,SEA,LA,23.61467641,456,271,0,24,41,36,31,Away,12.0643384,421,302,0.5,32.25,35.25
2018111111,PHI,DAL,DAL,11.84192525,410,205,0,28,40,20,27,Home,-0.181727838,322,262,1.5,28,34.25,PHI,DAL,PHI,3.177951629,421,379,1,16,46,20,27,Home,7.959790658,370,270,1.25,25.25,37.5
2018111200,SF,NYG,NYG,2.210659068,277,273,0,23,32,23,27,Home,2.315318527,393,322,1.25,17,45.75,SF,NYG,SF,5.480437665,374,276,2,29,39,23,27,Home,-0.067990358,325,199,1.75,29.25,28.25
2018111500,SEA,GB,GB,6.694133185,359,347,0,13,35,27,24,Away,8.528862076,406,306,0.5,22.5,39,SEA,GB,SEA,8.978601692,378,313,1,35,34,27,24,Away,12.27481424,388,215,0.75,36.25,29
2018111800,ATL,DAL,DAL,6.938681104,323,218,0,29,34,19,22,Home,4.773557322,352,258,1,27.75,36.5,ATL,DAL,ATL,6.206319489,354,332,1,18,37,19,22,Home,16.8902921,428,295,1,21.25,44.75
2018111801,BAL,CIN,CIN,-7.50198692,255,350,0,16,38,24,21,Away,-0.500283838,300,297,0.75,18.75,35.75,BAL,CIN,BAL,0.50285209,400,159,1,54,22,24,21,Away,6.587853689,325,347,1,23,41
2018111802,CHI,MIN,MIN,-8.446110103,270,371,3,14,50,23,20,Away,-0.939751747,357,246,1.5,25.25,36.75,CHI,MIN,CHI,3.340634027,310,244,3,39,33,23,20,Away,2.366604417,360,345,0.75,26.5,34
2018111803,DET,CAR,CAR,6.944257601,387,349,1,16,42,20,19,Away,10.53610771,352,204,0.5,26,33.5,DET,CAR,DET,11.51011852,309,223,0,26,38,20,19,Away,-0.227510477,325,236,1.75,24.25,40.5
2018111804,IND,TEN,TEN,-5.318649268,263,207,2,25,34,38,10,Away,5.644948577,305,205,0.75,29.75,30.25,IND,TEN,IND,22.39480388,397,255,0,28,32,38,10,Away,14.32612203,409,244,1.25,31.25,31.75
2018111805,NYG,TB,TB,15.37970694,510,379,4,30,38,37,35,Away,-1.696084383,459,495,3.75,26,50,NYG,TB,NYG,19.09751986,359,138,0,31,22,37,35,Away,-0.155968794,354,290,0.75,18.75,44
2018111806,WAS,HOU,HOU,-11.00461011,320,122,3,31,27,21,22,Home,3.78241284,301,194,1,32.25,26.5,WAS,HOU,WAS,-16.43958021,278,414,2,29,44,21,22,Home,3.130211455,329,281,0.5,26.25,34.25
2018111807,ARI,OAK,OAK,-1.745725762,325,235,0,33,35,21,23,Home,-7.319696071,272,152,1,20.5,34.5,ARI,OAK,ARI,-6.290678458,282,137,2,31,21,21,23,Home,-17.36203907,268,269,2.75,21.75,42
2018111808,LAC,DEN,DEN,4.924651622,325,158,0,20,33,22,23,Home,0.730685018,356,272,1.25,24.75,37.5,LAC,DEN,LAC,9.884626297,479,333,2,26,46,22,23,Home,10.71538096,375,243,0.5,25,26.5
2018111809,NO,PHI,PHI,-12.76183538,196,315,3,12,36,48,7,Away,8.989528644,384,288,1,24.75,39.5,NO,PHI,NO,35.29474742,546,396,0,37,32,48,7,Away,21.12249159,401,195,0.75,37.25,29.5
2018111810,JAX,PIT,PIT,-7.672183141,323,387,3,11,50,16,20,Home,18.4079616,439,283,0.5,27.25,40.25,JAX,PIT,JAX,-6.975104255,243,151,1,43,24,16,20,Home,-5.114007942,303,217,1.75,22.75,40
2018111900,LA,KC,KC,9.587868279,546,467,5,20,49,52,50,Away,18.2956428,430,250,0.75,23.5,36.25,LA,KC,LA,9.315238906,455,481,2,21,53,52,50,Away,14.51099498,424,313,0.25,28.5,37.25
2018112200,DET,CHI,CHI,-1.208792462,264,280,1,15,43,16,22,Home,3.757765466,324,265,1,30,29.25,DET,CHI,DET,-9.766768776,333,146,2,24,41,16,22,Home,-3.052064083,288,257,1.75,21.75,44.25
2018112201,DAL,WAS,WAS,3.126361532,331,324,3,20,41,31,23,Away,-0.503089935,322,315,1,25.5,38.75,DAL,WAS,DAL,10.53312859,404,182,0,34,35,31,23,Away,2.502968092,338,252,1,24.5,37.5
2018112202,NO,ATL,ATL,-3.90157293,366,401,4,16,53,31,17,Away,13.47095917,412,280,1.25,20.25,43.5,NO,ATL,NO,13.59261491,312,276,1,31,24,31,17,Away,26.90165177,453,243,0.5,36.75,29.75
2018112500,BAL,OAK,OAK,-9.778001523,249,305,1,19,37,32,17,Away,-3.056022452,307,188,0.5,24,34,BAL,OAK,BAL,14.83648104,416,200,2,43,26,32,17,Away,3.180746611,335,301,1,27.75,37.25
2018112501,BUF,JAX,JAX,-1.288071467,333,176,2,39,26,24,21,Away,-1.630231392,313,199,1.5,29,38.75,BUF,JAX,BUF,8.939182199,327,336,0,35,19,24,21,Away,-15.11756998,337,296,2.75,28.75,39.5
2018112502,CAR,SEA,SEA,18.75392843,397,317,0,28,33,27,30,Home,11.25308504,390,237,0.75,35.75,31.5,CAR,SEA,CAR,12.59730698,476,141,1,27,30,27,30,Home,8.889919018,355,220,0.75,25.75,33.5
2018112503,CIN,CLE,CLE,14.06507173,342,256,0,35,26,20,35,Home,0.85546301,339,276,0.75,24.5,36.75,CIN,CLE,CIN,-1.791010442,372,381,2,20,47,20,35,Home,-5.368032301,295,283,0.75,19.5,34
2018112504,IND,MIA,MIA,4.970935079,314,138,1,25,26,27,24,Away,-3.534633022,288,278,1,23.5,36.5,IND,MIA,IND,9.043754391,455,300,3,26,39,27,24,Away,21.12067514,401,208,0.25,32.5,29
2018112505,NYJ,NE,NE,24.48453151,498,297,0,36,31,13,27,Home,4.097327087,371,298,0.75,25.5,42.25,NYJ,NE,NYJ,3.152057762,338,365,1,15,47,13,27,Home,-18.15405942,237,310,2.5,21.75,38.75
2018112506,PHI,NYG,NYG,14.31992206,402,337,1,18,40,25,22,Away,7.14682914,343,256,0.5,22.25,37.75,PHI,NYG,PHI,15.44304911,345,159,0,31,31,25,22,Away,2.435229004,338,309,1.75,20,39.25
2018112507,TB,SF,SF,-2.898139521,342,269,2,24,36,27,9,Away,-0.786198443,318,222,1.5,29,31.75,TB,SF,TB,19.85446594,412,372,0,31,39,27,9,Away,3.318283976,472,453,3.5,25.5,45.5
2018112508,LAC,ARI,ARI,-20.34251988,149,137,1,24,21,45,10,Away,-13.00594309,272,251,2.75,24.5,38.5,LAC,ARI,LAC,23.9117738,414,133,1,30,36,45,10,Away,10.12141552,383,268,0.75,22.5,32.5
2018112509,DEN,PIT,PIT,2.184079551,527,409,4,16,60,24,17,Away,11.4139501,399,280,1.25,24.75,41,DEN,PIT,DEN,11.69549709,308,294,0,23,30,24,17,Away,1.668392584,348,222,1,25.5,35
2018112510,MIN,GB,GB,-3.853971336,254,289,0,19,32,24,17,Away,7.032817588,365,298,0.5,20.5,35.5,MIN,GB,MIN,8.005035077,416,275,1,29,40,24,17,Away,-2.09113161,322,299,1.75,20.75,39.75
2018112600,HOU,TEN,TEN,3.03769949,365,114,1,23,29,34,17,Away,7.556670901,344,213,1.25,32.5,32.25,HOU,TEN,HOU,20.45562504,462,189,0,34,28,34,17,Away,4.282711034,327,171,0.75,34,25
2018112900,DAL,NO,NO,-14.94092469,176,113,1,19,30,13,10,Away,28.01101587,463,289,0.5,37.25,29.75,DAL,NO,DAL,0.484440366,308,188,2,31,35,13,10,Away,5.925550006,358,207,0.5,27.5,36.5
2018120200,ATL,BAL,BAL,-2.027252159,366,250,1,49,28,15,25,Home,4.678036932,351,266,1.5,32.75,33.5,ATL,BAL,ATL,-18.86603317,131,311,1,15,31,15,25,Home,8.528248877,398,304,2,19.25,46.25
2018120201,CIN,DEN,DEN,7.769838101,361,135,2,34,23,10,24,Home,4.148734171,348,247,0.75,23.5,36.5,CIN,DEN,CIN,-5.505719408,313,201,2,23,41,10,24,Home,-2.099323671,328,309,1,19.75,37
2018120202,DET,LA,LA,10.7465745,344,348,2,29,35,16,30,Home,14.85626992,453,377,0.75,24.75,44.25,DET,LA,DET,-7.31840665,310,279,2,26,38,16,30,Home,-4.671921561,289,221,1.5,24.5,43.75
2018120203,GB,ARI,ARI,8.943803356,315,250,0,29,28,17,20,Home,-8.399171065,253,212,1.75,25.25,32.5,GB,ARI,GB,3.983679266,325,424,0,23,51,17,20,Home,4.95215826,339,306,0.25,20.5,35.25
2018120204,HOU,CLE,CLE,-6.717322733,428,400,4,9,44,28,13,Away,5.076553602,348,268,0.75,27.5,33.5,HOU,CLE,HOU,15.41929523,384,232,0,39,35,28,13,Away,8.257823951,374,163,0.75,33.25,25.75
2018120205,JAX,IND,IND,-18.55818635,265,355,2,16,55,6,0,Away,18.90997534,420,255,1,29.5,33,JAX,IND,JAX,-14.58665321,211,118,1,27,27,6,0,Away,2.48304569,331,182,1.25,33.25,33.75
2018120206,MIA,BUF,BUF,0.334558764,417,518,2,31,36,21,17,Away,-7.736204323,343,328,1.5,32,36,MIA,BUF,MIA,2.167216548,175,241,2,23,27,21,17,Away,-4.332500213,286,235,1.25,25,34.25
2018120207,NYG,CHI,CHI,-11.89232197,376,363,3,32,45,29,27,Away,1.38734851,292,268,1.25,25.25,32.25,NYG,CHI,NYG,-2.937128857,338,277,1,29,39,29,27,Away,7.371759265,335,271,0.75,21.5,37
2018120208,PIT,LAC,LAC,9.99866117,373,241,0,22,39,30,31,Home,12.49177445,400,246,1,26,34.5,PIT,LAC,PIT,4.948390995,336,376,1,17,46,30,31,Home,9.719256886,425,309,1.75,21,46.75
2018120209,TB,CAR,CAR,-0.846742658,444,421,4,19,46,24,17,Away,7.607545688,378,206,1,24.25,33.25,TB,CAR,TB,2.140227112,315,234,1,25,34,24,17,Away,6.160218218,431,386,2.5,26.5,41
2018120210,OAK,KC,KC,16.39248312,469,450,1,30,38,33,40,Home,14.10987095,428,283,1.75,21.25,38.25,OAK,KC,OAK,6.229143615,442,317,3,29,41,33,40,Home,-7.55460789,283,215,0.5,24.25,36.25
2018120211,TEN,NYJ,NYJ,-4.345814037,280,250,1,33,32,26,21,Away,-11.03091992,256,278,1.75,19.5,39.25,TEN,NYJ,TEN,-3.488922565,403,364,1,22,38,26,21,Away,5.027810317,338,204,1.25,30,30.75
2018120212,NE,MIN,MIN,-10.82296953,278,298,2,13,46,24,10,Away,-0.605264158,347,264,2,22,39.5,NE,MIN,NE,7.117833103,471,123,1,39,32,24,10,Away,8.673208394,400,313,0,27.75,40.75
2018120213,SEA,SF,SF,-2.548384862,452,202,2,24,51,43,16,Away,4.281712124,347,232,1,29,32.25,SEA,SF,SEA,26.38341447,331,147,1,29,20,43,16,Away,11.18620825,386,270,0.75,32.25,35
2018120300,PHI,WAS,WAS,-2.152667531,235,160,1,14,28,28,13,Away,-0.372151779,315,337,1.5,22.25,41,PHI,WAS,PHI,12.51174321,438,245,1,33,40,28,13,Away,4.162885725,339,273,1.5,21.75,36.75
2018120600,TEN,JAX,JAX,-11.19574206,255,396,1,20,47,32,7,Away,-2.201664977,300,147,1.25,35.75,29,TEN,JAX,TEN,15.92565189,426,158,1,32,25,32,7,Away,2.548897788,354,241,1,26.5,32
2018120900,BUF,NYJ,NYJ,6.774777507,248,186,2,28,25,23,27,Home,-11.29813776,274,282,2,21.75,39.75,BUF,NYJ,BUF,0.247716928,368,310,3,31,40,23,27,Home,-2.949161188,364,354,1.5,35,34
2018120901,CHI,LA,LA,-23.63917375,214,380,4,13,48,15,6,Away,14.6661092,435,362,1.25,23.25,42.5,CHI,LA,CHI,-15.67620338,294,223,3,35,31,15,6,Away,-0.364118742,338,306,1.75,27,38.25
2018120902,CLE,CAR,CAR,-2.678273819,393,283,1,25,44,26,20,Away,2.393876829,387,265,2,21,38,CLE,CAR,CLE,7.844043452,348,273,2,21,24,26,20,Away,7.74760151,396,297,1.5,24.5,34.75
2018120903,GB,ATL,ATL,0.060897834,344,353,2,24,44,33,20,Away,-3.162851871,308,323,2,17,44,GB,ATL,GB,14.03200948,300,273,0,25,36,33,20,Away,5.030206904,328,313,0,20,37
2018120904,HOU,IND,IND,10.94523239,436,354,1,23,43,21,24,Home,6.547827552,371,286,1.5,23.5,38.75,HOU,IND,HOU,5.047667212,315,257,0,25,43,21,24,Home,6.504020777,364,175,0.75,34.25,29.5
2018120905,KC,BAL,BAL,8.820941273,321,307,1,40,28,27,24,Away,3.126064796,361,224,1,40.5,29,KC,BAL,KC,6.347127496,442,408,1,27,56,27,24,Away,16.65712039,461,334,1.75,24.25,38.75
2018120906,MIA,NE,NE,8.673548175,421,360,0,30,45,34,33,Away,9.522362214,421,258,0.25,31.25,36.75,MIA,NE,MIA,16.13054665,412,197,0,21,24,34,33,Away,-3.665741537,237,194,1.5,24.5,31
2018120907,TB,NO,NO,2.804201074,300,193,2,31,32,14,28,Home,17.30849057,385,233,0.5,33.5,28.25,TB,NO,TB,-14.6081161,279,473,1,23,42,14,28,Home,6.283913444,434,354,2.25,27.5,38.5
2018120908,WAS,NYG,NYG,7.856383561,402,194,1,34,29,16,39,Home,8.172743033,344,256,0.5,25.25,33.25,WAS,NYG,WAS,-12.33121185,292,180,3,22,37,16,39,Home,-2.128024107,282,281,1.5,22,35.75
2018120909,LAC,CIN,CIN,1.70259752,295,163,0,32,32,26,21,Away,-5.437472245,306,282,1.5,18.75,38.25,LAC,CIN,LAC,7.683892215,288,238,0,25,31,26,21,Away,13.04378079,400,235,1,26,37
2018120910,SF,DEN,DEN,-8.433601513,274,219,0,27,44,20,14,Away,6.337610492,335,209,0.75,24.25,32.5,SF,DEN,SF,-2.778065076,389,219,1,30,36,20,14,Away,4.467895502,393,223,1.5,27.25,37
2018120911,ARI,DET,DET,-5.349671831,218,149,1,31,24,3,16,Home,-3.240602514,314,249,1.75,25,41.75,ARI,DET,ARI,-14.53616503,279,380,1,21,44,3,16,Home,-5.960029644,251,203,1.25,27.25,28.5
2018120912,DAL,PHI,PHI,1.445251238,256,276,1,14,34,29,23,Away,4.592727142,350,274,1.25,23,38.25,DAL,PHI,DAL,10.79106142,576,429,3,36,57,29,23,Away,7.449543828,361,198,0.5,30.5,36
2018120913,OAK,PIT,PIT,5.844307005,340,181,1,19,39,24,21,Away,7.204940476,410,323,2,18.5,46,OAK,PIT,OAK,10.24971789,354,301,1,25,38,24,21,Away,-2.697617425,333,266,1.25,25.75,38.5
2018121000,SEA,MIN,MIN,-18.57730411,276,246,1,21,35,20,7,Away,-2.390734616,311,268,2,19.75,39.75,SEA,MIN,SEA,-1.064743758,276,200,1,42,23,20,7,Away,17.48771875,380,248,0.75,31.5,29.25
2018121300,KC,LAC,LAC,8.258041999,409,324,2,24,44,28,29,Home,12.86973837,388,236,0.75,25.75,38,KC,LAC,KC,14.6474349,294,210,0,17,36,28,29,Home,11.57112893,446,382,1.75,25,44.25
2018121500,NYJ,HOU,HOU,7.578853137,286,264,0,17,34,22,29,Home,7.479494341,370,200,0.75,32.25,33.25,NYJ,HOU,NYJ,-3.280476199,318,408,1,31,41,22,29,Home,-3.749215387,266,246,1.5,23.5,35.25
2018121501,DEN,CLE,CLE,-2.3862433,309,314,2,28,33,16,17,Home,8.382728998,386,273,1.75,23.5,28.75,DEN,CLE,DEN,-5.960703741,270,290,2,20,50,16,17,Home,3.989096325,317,201,0.5,26,32.5
2018121600,ATL,ARI,ARI,-14.76095551,253,214,3,22,43,39,14,Away,-8.056390004,256,226,1,26.25,28.5,ATL,ARI,ATL,13.92673563,435,247,0,27,39,39,14,Away,-4.125097195,298,349,2,18.25,41.25
2018121601,BAL,TB,TB,-7.038914844,241,260,2,22,26,20,12,Away,5.691570974,379,364,1.5,27.25,38.25,BAL,TB,BAL,5.97440756,370,137,1,49,25,20,12,Away,5.533255562,375,229,1.25,46.5,26
2018121602,BUF,DET,DET,0.183507866,313,197,0,26,30,14,13,Away,-2.731182184,292,199,1.25,26.75,35.25,BUF,DET,BUF,-0.939806084,312,413,0,37,27,14,13,Away,7.415421566,390,370,1.25,35.75,30.5
2018121603,CHI,GB,GB,-2.511544641,325,461,1,19,48,24,17,Away,5.21396265,309,333,0,20,38.5,CHI,GB,CHI,4.17814129,332,198,1,29,29,24,17,Away,-6.359170945,311,277,2.5,30.25,38
2018121604,CIN,OAK,OAK,-11.39314387,297,316,2,16,43,30,16,Away,1.238783555,342,289,1.25,26.5,37.75,CIN,OAK,CIN,4.870848474,294,337,1,41,34,30,16,Away,-3.274029813,308,273,1,22.75,39.5
2018121605,IND,DAL,DAL,-12.47650696,292,265,1,22,42,23,0,Away,7.186827871,402,254,1.25,32.5,40.25,IND,DAL,IND,11.68224924,370,223,1,39,27,23,0,Away,5.956401078,388,316,1.5,23.25,42.25
2018121606,JAX,WAS,WAS,-6.845465134,245,197,0,33,28,12,16,Home,-6.949274514,284,269,2.25,21.25,37.5,JAX,WAS,JAX,-9.883880109,192,88,2,26,23,12,16,Home,-8.511392748,260,210,1.25,32.25,31
2018121607,MIN,MIA,MIA,-22.11145883,193,231,0,20,33,41,16,Away,3.56176834,298,202,1.5,23,30,MIN,MIA,MIN,8.46453108,418,144,1,40,23,41,16,Away,-7.460337167,310,297,1.75,19.25,42.75
2018121608,NYG,TEN,TEN,3.393856875,301,130,0,45,22,0,17,Home,2.538944888,364,210,1.25,25.5,31.5,NYG,TEN,NYG,-15.11232076,260,347,2,16,47,0,17,Home,9.584174156,375,236,0.75,28,32.5
2018121609,SF,SEA,SEA,9.844026438,378,211,0,35,34,26,23,Away,13.26280021,345,244,0.75,33.5,27.5,SF,SEA,SF,8.503952836,351,233,1,26,32,26,23,Away,-0.686037949,389,241,1.75,26.75,40.5
2018121610,PIT,NE,NE,3.266057651,368,334,1,19,37,17,10,Away,7.76281893,418,282,0.25,31,38.5,PIT,NE,PIT,7.737567729,376,369,2,25,36,17,10,Away,1.326148603,381,338,2.25,15.75,48.75
2018121611,LA,PHI,PHI,9.406296322,381,234,2,30,31,23,30,Home,4.159552044,308,248,1.25,22.5,35.25,LA,PHI,LA,1.849283562,407,356,2,18,56,23,30,Home,5.009329017,367,370,2,21.75,44.25
2018121700,CAR,NO,NO,-1.809620765,346,214,2,32,38,7,12,Home,9.187659679,333,244,1,29.5,29.5,CAR,NO,CAR,-6.490876376,247,168,2,23,34,7,12,Home,4.004137026,425,298,1.75,21.75,40.5
2018122200,TEN,WAS,WAS,3.272392867,292,271,2,34,25,25,16,Away,-4.550745745,275,215,1.75,22.25,33.5,TEN,WAS,TEN,7.32079807,291,185,0,27,28,25,16,Away,4.717071424,373,191,0.75,30.5,28.5
2018122201,LAC,BAL,BAL,-7.570079779,361,188,1,35,25,10,22,Home,6.901144429,368,223,1.25,45.25,26.75,LAC,BAL,LAC,-19.23726751,198,222,3,16,41,10,22,Home,12.4630923,371,234,0.75,25.25,37.5
2018122300,IND,NYG,NYG,18.09428903,392,224,1,29,33,28,27,Away,1.031714001,350,288,1.25,24.25,38.75,IND,NYG,IND,18.51373711,402,414,1,16,48,28,27,Away,3.278262419,381,308,1.75,26,41
2018122302,MIA,JAX,JAX,-2.918906315,244,153,1,32,30,7,16,Home,-9.238586711,247,194,1.5,28,30.75,MIA,JAX,MIA,-19.00756887,183,102,2,18,25,7,16,Home,0.289309861,273,201,0.75,22.25,27.5
2018122304,CAR,ATL,ATL,6.709170093,427,285,2,21,27,10,24,Home,-2.194993159,319,328,1.75,20.5,41.75,CAR,ATL,CAR,-9.951918108,436,445,4,25,59,10,24,Home,0.645353531,390,253,2,23.5,38.5
2018122305,CLE,CIN,CIN,5.190874221,211,134,0,24,23,26,18,Away,-0.180820964,318,270,1.25,29,38.5,CLE,CIN,CLE,21.05895602,493,298,0,28,38,26,18,Away,3.201387287,356,310,2,23.25,31.75
2018122306,DAL,TB,TB,-8.353300045,383,482,2,24,51,26,20,Away,0.086915527,311,334,1,25.25,35.25,DAL,TB,DAL,4.132110344,232,113,0,24,26,26,20,Away,2.333030856,395,266,1.5,30.75,42.25
2018122307,DET,MIN,MIN,5.078339933,340,308,0,28,30,9,27,Home,-3.232676871,347,240,1.25,25.75,36,DET,MIN,DET,-16.19229393,223,306,0,23,46,9,27,Home,-5.562834848,293,192,1.25,26.75,33.25
2018122308,NE,BUF,BUF,-26.92657454,289,460,3,18,42,24,12,Away,2.145412952,356,394,1.25,33.5,30.5,NE,BUF,NE,-12.2574844,390,112,3,47,26,24,12,Away,10.88549261,439,278,0.5,31,36.25
2018122309,NYJ,GB,GB,22.98003016,542,383,1,21,59,38,44,Home,2.912543193,301,361,0.25,21.5,41.75,NYJ,GB,NYJ,22.25073392,370,371,0,20,37,38,44,Home,0.575136258,296,302,1.25,26.75,36.25
2018122310,PHI,HOU,HOU,10.13150872,371,418,1,19,44,32,30,Away,12.12536015,361,235,0,28.75,35,PHI,HOU,PHI,12.11457745,519,351,3,22,52,32,30,Away,9.701584969,355,228,1,27,34
2018122311,ARI,LA,LA,20.58848067,461,185,1,41,26,9,31,Home,-0.432019196,355,391,2.5,20.25,48,ARI,LA,ARI,-2.750718196,263,289,0,18,35,9,31,Home,-10.17395927,249,245,1.25,24,34
2018122312,SF,CHI,CHI,-0.932902507,325,179,2,28,32,9,14,Home,-6.14979413,316,266,2,27.75,37,SF,CHI,SF,-3.083026643,279,299,1,15,39,9,14,Home,0.069840844,383,230,1.5,26,38.75
2018122313,NO,PIT,PIT,6.221688036,431,461,2,18,54,31,28,Away,5.17858632,394,333,2,19.25,45.25,NO,PIT,NO,7.563960159,370,370,1,19,42,31,28,Away,-0.088432367,283,199,1.5,28.25,31
2018122314,SEA,KC,KC,17.19378891,421,395,2,20,41,38,31,Away,11.74372845,437,383,1.75,23.5,44.75,SEA,KC,SEA,18.34098721,464,349,0,43,32,38,31,Away,13.47915639,345,218,0.5,33.5,27.5
2018122400,OAK,DEN,DEN,-7.754328275,300,343,2,24,38,26,14,Away,1.267757484,303,234,1,26,36.75,OAK,DEN,OAK,6.88519734,273,170,0,30,27,26,14,Away,-1.173070972,335,309,1.75,22.25,39.75
